brandName,name,price,item_url,category
닥터마틴,[닥터마틴] 본사직영 2976 비건,"220,000",https://www.29cm.co.kr/product/901543,여성신발
닥터마틴,[닥터마틴] 본사직영 1461 비건,"170,000",https://www.29cm.co.kr/product/860428,여성신발
에펠클래식,103 비건 웨스턴 부츠,"168,000",https://www.29cm.co.kr/product/1361950,여성신발
노베스타,노베스타 마라톤 트레일 비건 Blue,"169,000",https://www.29cm.co.kr/product/1260618,여성신발
수페르가,[수페르가] 수페르가2678 알피나 비건 레더토탈블랙S71156WA0Z,"109,000",https://www.29cm.co.kr/product/1420628,여성신발
노베스타,노베스타 마라톤 트레일 비건 Yellow,"169,000",https://www.29cm.co.kr/product/1260619,여성신발
수페르가,[수페르가] 수페르가2643 알피나 비건 레더 토탈블랙S7114DWA0Z,"115,000",https://www.29cm.co.kr/product/1420630,여성신발
말리부샌들,MALIBU_말리부샌들 CANYON VEGAN LEATHER (BLACK/BLACK),"145,000",https://www.29cm.co.kr/product/1129178,여성신발
말리부샌들,MALIBU_말리부샌들 CANYON VEGAN LEATHER (WHISKEY/BLACK),"145,000",https://www.29cm.co.kr/product/662599,여성신발
말리부샌들,*재입고* MALIBU_말리부샌들 ZUMA VEGAN LEATHER (WHISKEY/BLACK),"145,000",https://www.29cm.co.kr/product/662597,여성신발
말리부샌들,*NEW* MALIBU_말리부샌들 CANYON SUEDE VEGAN LEATHER/CREPE GUM (WALNUT/TAN),"163,000",https://www.29cm.co.kr/product/1133044,여성신발
말리부샌들,*21SS* MALIBU_말리부샌들 THUNDERBIRD VEGAN LEATHER CREPE GUM (BLACK/BLACK),"171,000",https://www.29cm.co.kr/product/1107226,여성신발
말리부샌들,*NEW* MALIBU_말리부샌들 ZUMA SUEDE VEGAN LEATHER/CREPE GUM (WALNUT/TAN),"151,000",https://www.29cm.co.kr/product/1107283,여성신발
말리부샌들,*21SS* MALIBU_말리부샌들 THUNDERBIRD VEGAN LEATHER CREPE GUM (BEIGE/TAN),"171,000",https://www.29cm.co.kr/product/1107260,여성신발
말리부샌들,말리부샌들 주마 바이슨 VEGAN LEATHER,"131,000",https://www.29cm.co.kr/product/460751,여성신발
말리부샌들,말리부샌들 코브 블랙 VEGAN LEATHER,"143,000",https://www.29cm.co.kr/product/460753,여성신발
말리부샌들,말리부샌들 캐년 블랙 VEGAN LEATHER,"131,000",https://www.29cm.co.kr/product/460757,여성신발
말리부샌들,말리부샌들 트란카스 블랙 VEGAN LEATHER,"131,000",https://www.29cm.co.kr/product/460766,여성신발
버켄스탁,버켄스탁 보스턴 비건 카키 1020506,"139,000",https://www.29cm.co.kr/product/1327746,여성신발
말리부샌들,말리부샌들 주마 블랙 VEGAN LEATHER,"131,000",https://www.29cm.co.kr/product/460755,여성신발
산델시계,스칸디나비아 스웨덴 미니멀 디자인 패션 여자시계 커플시계 산델시계,"198,000",https://www.29cm.co.kr/product/670281,여성액세서리
홀리넘버세븐,VEGAN KNIT BALACLAVA_BEIGE,"49,000",https://www.29cm.co.kr/product/1369836,여성액세서리
오곤디자인,오곤 알루미늄지갑 스톡홀름 비건레더(브라운),"69,800",https://www.29cm.co.kr/product/656380,여성액세서리
홀리넘버세븐,VEGAN KNIT BALACLAVA_IVORY,"49,000",https://www.29cm.co.kr/product/1369863,여성액세서리
오비키,오비키 캑터스 그린 (비건레더),"50,000",https://www.29cm.co.kr/product/1038740,여성액세서리
홀리넘버세븐,VEGAN KNIT BALACLAVA_BLACK,"49,000",https://www.29cm.co.kr/product/1369813,여성액세서리
오비키,오비키 캑터스 데저트 샌드 (비건레더),"50,000",https://www.29cm.co.kr/product/1038741,여성액세서리
오비키,오비키 캑터스 블랙 (비건레더),"50,000",https://www.29cm.co.kr/product/1038731,여성액세서리
오곤디자인,오곤 알루미늄지갑 스톡홀름 비건레더(블랙),"69,800",https://www.29cm.co.kr/product/656374,여성액세서리
크리스탈 헤이즈,22SS 베어 팬던트 NOSTALGIABEAR CLA VEGAN,"57,330",https://www.29cm.co.kr/product/1398115,여성액세서리
크리스탈 헤이즈,크리스탈 헤이즈 Pave Nostalgia Bear Pendant - Vegan,"80,000",https://www.29cm.co.kr/product/1347220,여성액세서리
크리스탈 헤이즈,크리스탈 헤이즈 Nostalgia Bear Pendant - Vegan,"50,000",https://www.29cm.co.kr/product/1347244,여성액세서리
윌스파브릭,여성 시계 - Le Vegan,"149,000",https://www.29cm.co.kr/product/401674,여성액세서리
산델시계,스칸디나비아 스웨덴 미니멀 디자인 패션 남자시계 커플시계 산델시계,"198,000",https://www.29cm.co.kr/product/661295,남성액세서리
오비키,오비키 캑터스 그린 (비건레더),"50,000",https://www.29cm.co.kr/product/1038740,남성액세서리
오비키,오비키 캑터스 데저트 샌드 (비건레더),"50,000",https://www.29cm.co.kr/product/1038741,남성액세서리
오비키,오비키 캑터스 블랙 (비건레더),"50,000",https://www.29cm.co.kr/product/1038731,남성액세서리
윌스파브릭,나무 손목시계 - Vegan,"159,000",https://www.29cm.co.kr/product/401678,남성액세서리
테이스트북스,매일 한끼 비건 집밥,"18,000",https://www.29cm.co.kr/product/758898,컬처
테이스트북스,"비건 홈카페_카페 맛 그대로, 비건 요리와 베이킹","25,000",https://www.29cm.co.kr/product/1186039,컬처
테이스트북스,케토채식_우리 몸에 완벽한 식사,"18,800",https://www.29cm.co.kr/product/760665,컬처
도이,[도이] 채식주의자 도전 30일 챌린지,"13,000",https://www.29cm.co.kr/product/527711,컬처
엔로우,[무료 메세지각인] VF51 가죽 북커버 책커버 비건레더 맞춤제작,"15,000",https://www.29cm.co.kr/product/1184848,컬처
엠프렌즈,case_443_Vegan Life,"23,900",https://www.29cm.co.kr/product/989157,테크
호브로,[쇼핑백증정]진로 X 호브로 콜라보 꺼비마사지건 꺼비건 한정판 진로두꺼비 마사지건,"89,000",https://www.29cm.co.kr/product/1132983,테크
